night,observationStartMJD,azimuth,altitude,rotTelPos,rotSkyPos,filter,band,scheduler_note,survey
3170,64377.015593916745,319.5671163039982,51.66001355190287,58.80840009640321,356.9438091095432,r_57,r,greedy r,WFD (greedy)
3171,64378.01475398707,329.87694076175427,57.06317072743762,21.209023529541856,42.912296720244186,r_57,r,greedy r,WFD (greedy)
3172,64379.01456088663,254.5363077507974,31.62354058142421,25.250702364693428,354.99678711669344,i_39,i,"twilight_near_sun, 0",twilight
3173,64380.01320236573,345.0797023254262,60.418517994058085,58.845847250129935,18.106520193355816,r_57,r,greedy r,WFD (greedy)
3174,64381.012515458024,33.579860914132986,36.955102399240225,21.694303373852133,97.89536179909368,r_57,r,greedy r,WFD (greedy)
3176,64383.01142639557,251.36935415384133,33.650225658004516,43.97989479190107,333.96690537069236,i_39,i,"twilight_near_sun, 0",twilight
3177,64384.010119624116,42.43562311601073,35.842912136310446,-15.945231338301681,142.49217742892603,r_57,r,greedy r,WFD (greedy)
3178,64385.00920466343,343.4224663025211,69.60944581320003,-58.51437320264102,133.79601018524136,r_57,r,greedy r,WFD (greedy)
3180,64387.0081629377,250.96409320814973,33.91382105122125,52.36909192629685,325.2533599015279,r_57,r,"twilight_near_sun, 0",twilight
3181,64388.00662871065,347.3138746661386,74.28061945698084,-27.75485850950336,106.23372882315573,r_57,r,greedy r,WFD (greedy)
3182,64389.00592755246,20.801887844965563,47.59034662631788,-0.5363521317144482,108.49455977769286,r_57,r,greedy r,WFD (greedy)
3183,64390.00508406342,326.24761673106957,71.30258266792549,-38.293166452712526,98.40418187209883,r_57,r,greedy r,WFD (greedy)
3184,64391.00471806238,263.4147100702546,32.69006180076958,-53.12291290346553,76.36760712245875,i_39,i,"twilight_near_sun, 0",twilight
3185,64392.00333287209,343.58370735057304,72.69596917693991,-49.19365029296488,124.44809155614062,r_57,r,greedy r,WFD (greedy)
3186,64393.00253574284,19.990349079077443,49.382629653987834,27.75301858233598,79.42877442290394,r_57,r,greedy r,WFD (greedy)
3188,64395.00129223085,265.67068544090694,33.51038115289738,-42.85314942979638,66.7639293277022,r_57,r,"twilight_near_sun, 0",twilight
3189,64395.999961963294,20.642692611473024,50.18596649676955,-24.87677756469566,132.58169342164433,r_57,r,greedy r,WFD (greedy)
3190,64396.9991245428,9.541073733936097,46.18997383517252,-36.10420556289717,134.3632145119814,r_57,r,greedy r,WFD (greedy)
3194,64400.99575512442,312.6757738168067,67.53128936146416,18.215888670911202,30.700935708766185,r_57,r,greedy r,WFD (greedy)
3196,64402.994464094765,254.69693516385053,32.335745176077054,6.496479418589404,13.404675674981162,r_57,r,"twilight_near_sun, 0",twilight
3197,64403.99310635938,42.99752013507486,65.83877214996578,-48.034963283930836,174.83129290822407,r_57,r,greedy r,WFD (greedy)
3198,64404.99228800795,49.27828687692063,69.33885586950773,-40.787430052618355,173.4903567938381,r_57,r,greedy r,WFD (greedy)
3199,64405.991287978875,32.07437328800476,67.84667114734042,52.69565568562629,64.98354134631066,r_57,r,greedy r,WFD (greedy)
3201,64407.989612697434,17.354952392486542,44.749506881174646,51.20966299137753,53.97058852908495,r_57,r,greedy r,WFD (greedy)
3202,64408.98875327494,33.87495417806813,44.307321499296364,50.442352677221166,68.60893726880552,r_57,r,greedy r,WFD (greedy)
3203,64409.9879865722,50.537151141632336,41.371532827548265,18.253827047736134,113.61953799922897,r_57,r,greedy r,WFD (greedy)
3204,64410.98739461304,276.0826846445138,32.043904092861624,51.344774890558526,337.4764498939475,r_57,r,"twilight_near_sun, 0",twilight
3205,64411.98626521923,49.1540305404681,39.87945988214295,-9.662117919662128,140.6583500523709,r_57,r,greedy r,WFD (greedy)
3206,64412.985280341985,30.782137477429096,70.95160261098295,-58.5106824602242,175.38123222067733,r_57,r,greedy r,WFD (greedy)
3207,64413.98440972863,18.126171117782647,67.88960335653525,-51.50893332622164,157.12423550875255,r_57,r,greedy r,WFD (greedy)
3208,64414.98408748413,264.60731505786396,33.54140712327383,-46.96861672704447,70.37422634774065,i_39,i,"twilight_near_sun, 0",twilight
3209,64415.98279082227,7.727776007323965,46.535847647540145,-48.04501726071422,144.708910774545,r_57,r,greedy r,WFD (greedy)
3210,64416.98195845432,14.930197091759915,46.082011090638844,-17.28579073355396,120.29271997656294,r_57,r,greedy r,WFD (greedy)
3212,64419.1060660716,347.11229493112154,57.15543880793986,-27.524640163061232,106.3141096706858,y_10,y,"DD:COSMOS, 20350331, 0, 8736",DDF
3213,64419.97944715747,15.807243264994089,52.45229852357187,11.429032002077275,92.09691213087716,r_57,r,greedy r,WFD (greedy)
3214,64420.97881877526,56.914026390050516,67.85013031397106,-41.7953368081463,180.75940954566312,r_57,r,greedy r,WFD (greedy)
3215,64421.977840582615,23.93282829992369,49.76988332594971,30.305725362975654,80.22877676192823,r_57,r,greedy r,WFD (greedy)
3216,64422.97743602834,274.9330015364725,32.81690279404642,-17.504268625569726,45.64672346536072,r_57,r,"twilight_near_sun, 0",twilight
3217,64423.97626625304,12.69062180503801,45.91996452946409,-57.92319240869991,158.98928637385532,r_57,r,greedy r,WFD (greedy)
3218,64424.975336294585,355.1271570663851,70.45722257865495,-25.18898563998347,110.72508094232319,r_57,r,greedy r,WFD (greedy)
3221,64427.973108309765,32.338763819733195,71.0595086742132,38.548033096441976,79.71802658884826,r_57,r,greedy r,WFD (greedy)
3222,64428.97226225832,13.72525685222742,68.81396291377182,32.314538504253285,69.51953636348114,r_57,r,greedy r,WFD (greedy)
3223,64429.97149637371,0.8706424390407502,71.36090757678433,24.709671991997435,65.88635076869413,r_57,r,greedy r,WFD (greedy)
3224,64430.97122838189,280.8534119938321,32.55187861052277,-43.38575837173801,74.3230173245905,i_39,i,"twilight_near_sun, 0",twilight
3226,64432.969423129434,36.37952467538961,70.89295828094997,22.351869298472025,99.43797518548256,r_57,r,greedy r,WFD (greedy)
3227,64434.3159563687,39.52427620629001,58.62595002914455,-35.74328822131204,159.42251902368946,r_57,r,"pair_33, gr, bs 52, a",WFD (pairs)
3228,64434.96836689968,277.3530290204214,32.55648951210715,17.675260007499993,11.609542206094115,z_20,z,"twilight_near_sun, 0",twilight
3229,64435.96727967117,344.68955861524836,51.70613843340119,-1.4607966871875944,77.99698447494652,r_57,r,greedy r,WFD (greedy)
3231,64437.96591582704,23.30538697178227,50.56776520204368,-45.94009080008282,155.9400451192815,r_57,r,greedy r,WFD (greedy)
3233,64439.96459507021,33.856230971868555,49.24702659637433,-47.435567289901556,166.22286368934874,r_57,r,greedy r,WFD (greedy)
3234,64440.96396033519,37.42018280115383,71.04541884200586,-39.15837695014557,161.89449423620567,r_57,r,greedy r,WFD (greedy)
3235,64441.963312560605,28.745233485632404,48.875239076868645,-43.511114666394974,158.1407128071709,r_57,r,greedy r,WFD (greedy)
3236,64442.963086309166,273.9279082460044,33.019893726186595,54.35895700144179,333.263040893866,i_39,i,"twilight_near_sun, 0",twilight
3237,64443.96204980056,0.5007916150807846,53.056335712198894,-25.19193195832142,115.47864030600545,r_57,r,greedy r,WFD (greedy)
3238,64444.96144456181,21.464499843124834,53.42788291637772,-16.703438192927447,125.06978425614297,r_57,r,greedy r,WFD (greedy)
3239,64445.96090078124,38.4546811919689,66.98354593434235,-20.399013313457345,143.53380496864253,r_57,r,greedy r,WFD (greedy)
3240,64446.96057732742,290.1205268197168,32.070793954649616,47.753472687532025,347.834238905369,r_57,r,"twilight_near_sun, 0",twilight
3241,64447.95962410853,11.898521468438327,68.46737475960285,8.716964765160718,91.54309608921159,r_57,r,greedy r,WFD (greedy)
3242,64448.95912705398,354.80302143425513,69.91967315530249,51.38421117990476,33.90899540950214,r_57,r,greedy r,WFD (greedy)
3243,64449.958605570275,31.114517498553774,70.43483046379082,-22.79476481656214,139.96302588531069,r_57,r,greedy r,WFD (greedy)
3244,64450.95843162801,284.9285174935271,33.521481197135486,-46.30239994381023,79.14418155445038,z_20,z,"twilight_near_sun, 0",twilight
3247,64454.31864126673,341.13542611768173,85.07983391821213,42.24683803592694,29.933289965077716,u_24,u,"pair_33, ug, bs 52, a",WFD (pairs)
3248,64454.95653573391,274.67118481941424,31.44049884718107,45.37767671435085,342.8739421833625,r_57,r,"twilight_near_sun, 0",twilight
3249,64456.083367662955,307.4307077286744,43.23034626425422,-6.191371309194771,52.74324187171042,r_57,r,"DD:COSMOS, 20350508, 3, 9516",DDF
3251,64457.954682750875,4.767155214135394,69.99818360390121,7.615964163920856,86.45023853005704,r_57,r,greedy r,WFD (greedy)
3252,64458.95472928955,281.10542361052615,32.88016508781606,-27.61230767238819,58.613760637223955,r_57,r,"twilight_near_sun, 0",twilight
3253,64459.95385335041,17.238779521359916,71.11027923873537,0.07556173615075455,104.99986383658644,r_57,r,greedy r,WFD (greedy)
3254,64460.953684890344,48.198180553557684,71.2505782634672,-54.39263761318483,186.6413004010634,r_57,r,greedy r,WFD (greedy)
3255,64461.95337555726,56.67185479683406,69.95667711725126,37.434214152543355,101.9106671649343,r_57,r,greedy r,WFD (greedy)
3256,64462.9531373432,288.7891996882312,32.13729535094351,-47.89958234231409,82.79147856347195,r_57,r,"twilight_near_sun, 0",twilight
3258,64464.952144503404,356.9650437536128,53.91845270215618,8.496575169247798,78.75822810909409,r_57,r,greedy r,WFD (greedy)
3259,64466.07656089482,300.7015957598523,37.952273424217275,29.72038036653054,12.167526242370501,r_57,r,"DD:COSMOS, 20350518, 0, 9536",DDF
3263,64469.95065123138,25.510513814683016,66.12300464039481,-1.6190068016733,113.64678685893497,r_57,r,greedy r,WFD (greedy)
3264,64470.95082820062,281.1830527965482,32.289514564320726,-19.495953447772596,50.60216283864518,i_39,i,"twilight_near_sun, 0",twilight
3265,64471.95014099822,9.777213838441615,73.81075388994422,-30.989140060114128,129.61567833823463,r_57,r,greedy r,WFD (greedy)
3267,64474.20840744621,294.7730262467027,79.1154076000834,32.27997380557791,357.78324449961275,i_39,i,"pair_33, iz, bs 52, a",WFD (pairs)
3268,64474.9499392757,289.50425701560187,32.9172160103487,54.10557285987852,341.1451891963088,r_57,r,"twilight_near_sun, 0",twilight
3270,64476.949297342486,30.423734017350274,72.33405383082916,56.6734017068295,60.17363446355469,r_57,r,greedy r,WFD (greedy)
3271,64477.94906112273,1.7946440749619819,73.05100717254629,12.926548626506168,78.59782578140455,r_57,r,greedy r,WFD (greedy)
3272,64478.949290565775,297.92499696910545,32.195515452833654,16.993139907108628,22.88169569311417,i_39,i,"twilight_near_sun, 0",twilight
3274,64481.08826195034,87.68680474230658,68.61940077798923,25.0030928969047,141.12719049951457,i_39,i,"pair_33, iz, bs 52, a",WFD (pairs)
3276,64482.948980618145,293.1306508210424,33.53065146010232,-2.035676076655008,39.25381482546861,r_57,r,"twilight_near_sun, 0",twilight
3277,64483.94856385081,5.682417831941587,68.98583093332479,5.30941831487849,89.61971136706319,r_57,r,greedy r,WFD (greedy)
3278,64484.94857085153,26.45667369336529,63.51418595943674,-20.055963618961503,132.81969393719697,r_57,r,greedy r,WFD (greedy)
3279,64485.94855347126,3.542914329892596,72.05641436559132,-45.908441719001544,139.00046536272222,r_57,r,greedy r,WFD (greedy)
3281,64487.94857750282,12.795170940824049,58.425106214942026,-55.071186387816425,156.08785962561572,r_57,r,greedy r,WFD (greedy)
3282,64488.94850821635,0.6977858432663536,70.75660430324004,-25.51570903664436,116.09655626555436,r_57,r,greedy r,WFD (greedy)
3283,64489.948677252396,37.205273957565076,55.44107665269205,-47.882545931264616,169.4227538880289,r_57,r,greedy r,WFD (greedy)
3309,64516.091047882685,296.4402883770227,80.37064250972068,-50.594700799748814,81.71393364224436,i_39,i,"pair_33, iz, bs 52, a",WFD (pairs)
3315,64522.320187748024,77.99912666279523,28.626139050538583,9.530589605353477,138.34241206058329,y_10,y,"DD:XMM_LSS, 20350711, 0, 19213",DDF
3316,64522.95610387078,122.8704040917038,55.31349410195994,28.493511479496732,159.51200555298178,r_57,r,"ToO, neutrino, r, 1237, i2, 1013",ToO
3317,64523.95570976208,21.571018279774375,54.81974110623677,-46.86195146172707,155.53133986783584,r_57,r,greedy r,WFD (greedy)
3318,64524.95610606429,40.14232602659337,47.15854739447578,-49.02355618999964,173.15181439611982,r_57,r,greedy r,WFD (greedy)
3319,64525.95644583488,41.701200291528885,45.912280642761985,-21.971015356328,147.36923976039125,r_57,r,greedy r,WFD (greedy)
3320,64526.95696128991,295.11061892959066,32.194230039038565,-58.474831700373784,96.87964969319671,r_57,r,"twilight_near_sun, 0",twilight
3321,64527.95775071517,124.19471811929832,59.292287053092174,-7.95390538463207,200.83703950577674,r_57,r,"ToO, neutrino, r, 1237, i7, 1024",ToO
3322,64528.95757818772,58.817834980746824,42.20628539113218,25.426398995558756,112.41560873207088,r_57,r,greedy r,WFD (greedy)
3323,64529.95785596895,51.13546231062685,45.417345157350525,36.76161613798084,95.7043057985126,r_57,r,greedy r,WFD (greedy)
3324,64530.95826779693,300.28950978687885,30.26641407593935,12.61217205747081,28.609545696386885,i_39,i,"twilight_near_sun, 0",twilight
3326,64532.95892192565,56.28216502728544,42.10489707414565,-10.699394131542798,146.83605827274255,r_57,r,greedy r,WFD (greedy)
3327,64533.95901849492,358.53765789404906,66.39101326892924,43.16737406592675,45.68243075634168,r_57,r,greedy r,WFD (greedy)
3328,64534.95979290945,281.06827332407835,33.223449745937515,0.690153637272579,30.394379490527818,i_39,i,"twilight_near_sun, 0",twilight
3329,64535.95971486357,349.57114162376087,63.61906303712454,-32.118605586428934,113.21339589547966,r_57,r,greedy r,WFD (greedy)
3330,64536.96010087711,5.307120408850309,60.45966600751004,54.386548732759,40.33476705898466,r_57,r,greedy r,WFD (greedy)
3331,64537.96123657886,130.06688521634396,66.98782231521464,-27.18905445935745,232.90525346979769,u_24,u,"ToO, neutrino, u, 1237, i0, 1008",ToO
3332,64538.96116109931,285.1614440117778,32.393657072488956,-56.88920091829724,90.0875965901678,r_57,r,"twilight_near_sun, 0",twilight
3335,64541.96182252537,22.35268197593279,63.57089830023577,-16.5838186506981,126.02178347050108,r_57,r,greedy r,WFD (greedy)
3336,64542.9625994345,281.6237327987932,31.278903877142035,2.907529726870606,28.677030353206966,i_39,i,"twilight_near_sun, 0",twilight
3339,64545.963238433105,355.30510055380614,63.16852552986247,3.677859954451746,82.41047951653204,r_57,r,greedy r,WFD (greedy)
3340,64546.96415741643,262.5003606422739,28.899011790387384,-19.373668485121115,43.612797212580695,i_39,i,"twilight_near_sun, 0",twilight
3342,64548.96432977566,19.1883286024124,56.77455189746965,-40.08213243793707,146.76266498459782,r_57,r,greedy r,WFD (greedy)
3344,64551.31540424567,56.6792784623665,49.89103365159586,-9.926298006746146,146.20734213866987,y_10,y,"DD:XMM_LSS, 20350809, 0, 19227",DDF
3345,64551.96538436102,342.47824823413845,56.42494592899009,21.502709733729397,53.56061710054909,r_57,r,greedy r,WFD (greedy)
3346,64552.965709769545,348.3905986314269,60.47491358780391,36.51428180028361,43.63127280987749,r_57,r,greedy r,WFD (greedy)
3347,64553.966036517704,358.5254718742743,64.16476532027075,12.03087556463984,76.86306962762639,r_57,r,greedy r,WFD (greedy)
3348,64554.96675778931,288.51063916791054,31.516296032868713,32.92330903941742,2.06439499262559,r_57,r,"twilight_near_sun, 0",twilight
3349,64555.9667383891,351.31462539902753,63.166736128624734,-11.68398467352552,94.34224932534187,r_57,r,greedy r,WFD (greedy)
3351,64557.96796160436,92.71218627565823,53.94787078854704,-45.95728463990093,209.1927649494458,r_57,r,greedy r,WFD (greedy)
3352,64558.96824228672,275.94747687697327,32.6477920498337,-55.39579936381909,84.22637821889538,r_57,r,"twilight_near_sun, 0",twilight
3354,64561.087659699064,21.026468053767175,83.7195923403615,4.394986102173566,105.69774111662367,i_39,i,"pair_33, iz, bs 52, a",WFD (pairs)
3356,64563.089031471936,126.04243536412854,29.65394575527846,2.293192823341296,162.71422992371294,y_10,y,"DD:ELAISS1, 20350821, 0, 28657",DDF
3357,64563.97003269894,91.72419565628974,59.22010507631059,-2.228294464556026,167.1877654876956,r_57,r,greedy r,WFD (greedy)
3358,64564.96989295773,20.449921853584236,56.830558621380014,22.34847180364563,85.41984864871844,r_57,r,greedy r,WFD (greedy)
3359,64565.97065881585,277.2856511347351,73.7433448066622,20.034698518156098,356.1786915267462,r_57,r,greedy r,WFD (greedy)
3360,64566.97104645612,272.1322809077438,33.55228599611864,-21.874419172279357,48.80983262092459,z_20,z,"twilight_near_sun, 0",twilight
3361,64567.97091802019,342.7942412799264,60.52877222307892,-17.3936221333425,92.76315699538911,r_57,r,greedy r,WFD (greedy)
3362,64568.97122130479,343.4132431124233,70.40258143155735,11.819768660313484,63.80384964368949,r_57,r,greedy r,WFD (greedy)
3363,64569.971640264725,8.145262168831373,56.38981108507404,12.582296537390896,84.65502715100986,r_57,r,greedy r,WFD (greedy)
3364,64570.97243601727,273.45031117474736,32.52228041763255,-22.248327652144866,50.016122699824855,r_57,r,"twilight_near_sun, 0",twilight
3365,64571.972337921565,3.4163869242959044,57.36853167054236,-19.319489495856523,112.46909100542928,r_57,r,greedy r,WFD (greedy)
3366,64572.972680721505,336.23579257169973,59.3770045315985,24.26940672527388,45.5338377831752,r_57,r,greedy r,WFD (greedy)
3369,64576.19537440515,39.33949971752388,38.39076661044512,-6.776538852206102,130.79469420808417,r_57,r,"ToO, neutrino, r, 1251, i5, 1019",ToO
3370,64576.974116008416,347.4121282206216,57.13526869091607,48.1257643411623,31.210222230624822,r_57,r,greedy r,WFD (greedy)
3371,64577.97478786971,69.40946099268028,61.37978162586138,-55.27882936926596,203.331590552124,r_57,r,greedy r,WFD (greedy)
